Region,Country,Year,Category,Brand,Tier 1,Tier 2,Tier 3,Pep (%),Budget (LC),Pep Budget (LC),Bottler Budget (LC),Budget,Pep Budget,Bottler Budget
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,In Store & POS Execution,In-Store & POS Execution,50,15116,7982,7134,15116,7982,7134
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Media Placements,Cinema,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Media Placements,Digital,50,91297,44037,47260,91297,44037,47260
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Media Placements,OOH - Out Of Home,50,52743,26971,25772,52743,26971,25772
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Media Placements,Other,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Media Placements,Print,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Media Placements,Radio,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Media Placements,TV,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Sampling,Product Samples,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Sampling,Sampling Execution,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Sponsorships,Sponsorships-in game/ in show,50,28048,13920,14128,28048,13920,14128
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Sponsorships,Sports-athlete/team contracts,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Sponsorships,Sports-on field or in show props,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,RTD Tea,Lipton,Pull-Working,Sponsorships,Sports-stadium contracts,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Ad Production,Digital Ad Production,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",50,75081,39301,35780,75081,39301,35780
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Agency Fees,Creative Agency Fees,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Agency Fees,Media Agency Fees,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Agency Fees,Other,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,Administrative fees,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,Agency out of pocket,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,CP out of pocket admin,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,Grassroots/experiential out of pocket,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,League/property- rights fee/options,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,Market Research,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,Non-allocated NW,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,Other Non Working-non itemised talent,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,All Other Non-Working,PR out of pocket administrative,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Innovation and Insight,Innovations,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Innovation and Insight,Market Research,50,145875,72456,73419,145875,72456,73419
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Package Design,Package design,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Non-Working,Package Design,Package development,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Capability Building/Other,Capability Building Other,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Other Investments,CDA's,50,525673,272107,253566,525673,272107,253566
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Other Investments,Capital (Coolers),0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Other Investments,Price Support,50,1528509,794230,734279,1528509,794230,734279
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Other Investments,Vending / Racks,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Other Trade,Frozen Funds,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Other Trade,Other Trade,50,137232,72641,64591,137232,72641,64591
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Equipment,Coolers - New,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Equipment,Coolers - Refurbished,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,50,360317,173454,186863,360317,173454,186863
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Equipment,Vending / Racks,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Programs,Distribution Incentives,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Programs,Innovation Investments,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Programs,Sales Incentives,50,269089,135321,133768,269089,135321,133768
LAB North,Puerto Rico,2024,CSD,Pepsi,STB - Push,Trade Programs,Space Investments,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,All Other Working,Other Working - PR execution,50,4326,2234,2092,4326,2234,2092
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,All Other Working,Other Working - activation,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,All Other Working,Other Working - non allocated working,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Consumer Promotions,Consumer Promotions Execution,50,31866,15413,16453,31866,15413,16453
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Consumer Promotions,Coupons,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Consumer Promotions,Other,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Consumer Promotions,Premiums,50,76291,38133,38158,76291,38133,38158
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,In Store & POS Execution,In-Store & POS Execution,50,333263,177252,156011,333263,177252,156011
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Media Placements,Cinema,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Media Placements,Digital,50,319620,168226,151394,319620,168226,151394
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Media Placements,OOH - Out Of Home,50,330558,156333,174225,330558,156333,174225
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Media Placements,Other,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Media Placements,Print,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Media Placements,Radio,50,33297,16955,16342,33297,16955,16342
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Media Placements,TV,50,91216,45339,45877,91216,45339,45877
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Sampling,Product Samples,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Sampling,Sampling Execution,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Sponsorships,Sponsorships-in game/ in show,50,296347,149357,146990,296347,149357,146990
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Sponsorships,Sports-athlete/team contracts,50,215254,112294,102960,215254,112294,102960
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Sponsorships,Sports-on field or in show props,0,0,0,0,0,0,0
LAB North,Puerto Rico,2024,CSD,Pepsi,Pull-Working,Sponsorships,Sports-stadium contracts,0,0,0,0,0,0,0
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Ad Production,Digital Ad Production,50,5393593,2696796,2696797,942243,471121,471122
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Ad Production,Other Ad Production,50,4959595,2479797,2479798,866425,433212,433213
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Ad Production,TV Print Radio OOH Prod,50,434002,217001,217001,75818,37909,37909
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Creative Agency Fees,50,4848468,2424234,2424234,847011,423505,423506
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,In Store and POS Design/Development,50,3952525,1976262,1976263,690493,345246,345247
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Media Agency Fees,50,895948,447974,447974,156519,78259,78260
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Other Agency Fees,50,9774210,4887105,4887105,1707522,853761,853761
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Social Media/Influence Marketing,50,9774210,4887105,4887105,1707522,853761,853761
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Innovation and Insight,Innovation,50,1578650,789325,789325,275785,137892,137893
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Innovation and Insight,Market Research,50,575663,287831,287832,100566,50283,50283
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Innovation and Insight,Other Innovation and Insight,50,575663,287831,287832,100566,50283,50283
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Insight,Advanced Analytics,50,1002987,501493,501494,175218,87609,87609
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Insight,Brand Building,50,1002987,501493,501494,175218,87609,87609
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Insight,Consumer Tracking,50,31584499,15792249,15792250,5517710,2758854,2758856
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Insight,Customer / Retail and Insights and Analytics,50,7343479,3671739,3671740,1282882,641440,641442
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Insight,Foundational Data / Systems,50,1166855,583427,583428,203845,101922,101923
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Insight,Innovation Insights,50,1608193,804096,804097,280946,140472,140474
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Insight,Strategic Insights,50,4568430,2284215,2284215,798089,399044,399045
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Other Non Working,All Other Non Working,50,2636730,1318365,1318365,460628,230314,230314
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Other Non Working,NW-Cross Charges,50,71101,35550,35551,12421,6210,6211
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Other Non Working,NW-Excluded non-A&M Items,50,430629,215314,215315,75229,37614,37615
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Other Non Working,NW-Fall In / Fall Out,50,2135000,1067500,1067500,372977,186488,186489
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Other Non Working,Out of Scope Countries ( D8 Gastos),50,21604289,10802144,10802145,3774199,1887099,1887100
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Package Design,Other Package Design,50,21604289,10802144,10802145,3774199,1887099,1887100
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Non-Working,Package Design,Package Design,50,45965167,22982583,22982584,8029966,4014983,4014983
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Consumer Promotions Execution,50,6215382,3107691,3107691,1085807,542903,542904
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Coupons (Redemption),50,4796637,2398318,2398319,837957,418978,418979
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Other Consumer Promotions,50,11012020,5506010,5506010,1923764,961882,961882
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Premiums,50,307539,153769,153770,53726,26862,26864
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,In Store & POS Execution,In-Store and POS Execution,50,307539,153769,153770,53726,26862,26864
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,In Store & POS Execution,Other In-Store and POS Execution,50,4683983,2341991,2341992,818276,409138,409138
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Media Placements,Digital Media,50,4683983,2341991,2341992,818276,409138,409138
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Media Placements,Media Placements,50,19099173,9549586,9549587,3336563,1668281,1668282
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Media Placements,Other Media,50,19099173,9549586,9549587,3336563,1668281,1668282
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Other Working,All Other Working,50,10862450,5431225,5431225,1897634,948817,948817
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Other Working,W-Cross Charges,50,10862450,5431225,5431225,1897634,948817,948817
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Other Working,W-Excluded non-A&M Items,50,32973374,16486687,16486687,5760342,2880171,2880171
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Other Working,W-Fall In / Fall Out,50,5903769,2951884,2951885,1031369,515684,515685
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Sampling,Other Sampling,50,74274,37137,37137,12975,6487,6488
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Sampling,Product Samples,50,937932,468966,468966,163853,81926,81927
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Sampling,Sample Executing,50,23153932,11576966,11576966,4044917,2022458,2022459
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Sponsorships,Other Sponsorships,50,30069904,15034952,15034952,5253115,2626557,2626558
LAB South,Brazil,2025,Sport Drinks,Gatorade,Pull-Working,Sponsorships,Sponsorships,50,2799072,1399536,1399536,488988,244494,244494
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Capability Building/Other,Capability Building,50,1720621,860310,860311,300586,150293,150293
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Capability Building/Other,Capability Building/Other-Other,50,2903470,1451735,1451735,507226,253613,253613
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Equipment,On Premise Equipment,50,46729064,23364532,23364532,8163416,4081708,4081708
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Equipment,"Stands/ Racks, Other Trade Equipment",50,24584223,12292111,12292112,4294784,2147392,2147392
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Equipment,Trade Equipment-Other,50,9511896,4755948,4755948,1661697,830848,830849
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Programs,Distribution Incentives,50,2331469,1165734,1165735,407300,203649,203651
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Programs,Innovation Investments,50,3740283,1870141,1870142,653415,326707,326708
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Programs,Other Trade Programs,50,40167873,20083936,20083937,7017197,3508598,3508599
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Programs,Sales Incentives,50,6561196,3280598,3280598,1146219,573109,573110
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Trade Programs,Space Investments,50,6561196,3280598,3280598,1146219,573109,573110
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Unilateral,CDAs,50,4230073,2115036,2115037,738980,369489,369491
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Unilateral,Capital Equipment,0,0,0,0,0,0,0
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Unilateral,Other Unilateral,50,1497308,748654,748654,261574,130787,130787
LAB South,Brazil,2025,Sport Drinks,Gatorade,STB - Push,Unilateral,Price Support,50,2379926,1189963,1189963,415765,207882,207883
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Ad Production,Digital Ad Production,50,5393596,2696798,2696798,942243,471121,471122
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Ad Production,Other Ad Production,50,4959594,2479797,2479797,866425,433212,433213
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Ad Production,TV Print Radio OOH Prod,50,434002,217001,217001,75818,37909,37909
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Agency Fees,Creative Agency Fees,50,4848467,2424233,2424234,847011,423505,423506
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Agency Fees,In Store and POS Design/Development,50,3952524,1976262,1976262,690493,345246,345247
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Agency Fees,Media Agency Fees,50,895948,447974,447974,156519,78259,78260
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Agency Fees,Other Agency Fees,50,9774208,4887104,4887104,1707522,853761,853761
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Agency Fees,Social Media/Influence Marketing,50,9774208,4887104,4887104,1707522,853761,853761
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Innovation and Insight,Innovation,50,1578648,789324,789324,275784,137892,137892
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Innovation and Insight,Market Research,50,575667,287833,287834,100567,50283,50284
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Innovation and Insight,Other Innovation and Insight,50,575667,287833,287834,100567,50283,50284
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Insight,Advanced Analytics,50,1002986,501493,501493,175218,87609,87609
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Insight,Brand Building,50,1002986,501493,501493,175218,87609,87609
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Insight,Consumer Tracking,50,31584498,15792249,15792249,5517709,2758854,2758855
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Insight,Customer / Retail and Insights and Analytics,50,7343478,3671739,3671739,1282881,641440,641441
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Insight,Foundational Data / Systems,50,1166856,583428,583428,203845,101922,101923
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Insight,Innovation Insights,50,1608194,804097,804097,280946,140473,140473
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Insight,Strategic Insights,50,4568427,2284213,2284214,798089,399044,399045
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Other Non Working,All Other Non Working,50,2636726,1318363,1318363,460627,230313,230314
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Other Non Working,NW-Cross Charges,50,71097,35548,35549,12420,6210,6210
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Other Non Working,NW-Excluded non-A&M Items,50,430626,215313,215313,75228,37614,37614
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Other Non Working,NW-Fall In / Fall Out,50,2135002,1067501,1067501,372977,186488,186489
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Other Non Working,Out of Scope Countries ( D8 Gastos),50,21604288,10802144,10802144,3774199,1887099,1887100
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Package Design,Other Package Design,50,21604288,10802144,10802144,3774199,1887099,1887100
LAB South,Brazil,2025,CSD,H2OH,Pull-Non-Working,Package Design,Package Design,50,45965166,22982583,22982583,8029966,4014983,4014983
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Consumer Promotions,Consumer Promotions Execution,50,6215384,3107692,3107692,1085807,542903,542904
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Consumer Promotions,Coupons (Redemption),50,4796633,2398316,2398317,837956,418978,418978
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Consumer Promotions,Other Consumer Promotions,50,11012017,5506008,5506009,1923763,961881,961882
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Consumer Promotions,Premiums,50,307538,153769,153769,53725,26862,26863
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,In Store & POS Execution,In-Store and POS Execution,50,307538,153769,153769,53725,26862,26863
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,In Store & POS Execution,Other In-Store and POS Execution,50,4683983,2341991,2341992,818276,409138,409138
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Media Placements,Digital Media,50,4683983,2341991,2341992,818276,409138,409138
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Media Placements,Media Placements,50,19099173,9549586,9549587,3336563,1668281,1668282
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Media Placements,Other Media,50,19099173,9549586,9549587,3336563,1668281,1668282
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Other Working,All Other Working,50,10862452,5431226,5431226,1897635,948817,948818
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Other Working,W-Cross Charges,50,10862452,5431226,5431226,1897635,948817,948818
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Other Working,W-Excluded non-A&M Items,50,32973374,16486687,16486687,5760342,2880171,2880171
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Other Working,W-Fall In / Fall Out,50,5903767,2951883,2951884,1031369,515684,515685
LAB South,Brazil,2025,CSD,H2OH,Pull-Working,Sampling,Other Sampling,50,74272,37136,37136,12975,6487,6488
